Sigla,Código,Município,Renda per capita média,Ano
SP,3512100,Colômbia,"582,53",
SP,3512209,Conchal,"617,76",
SP,3512308,Conchas,"730,42",
SP,3512407,Cordeirópolis,"873,87",
SP,3512506,Coroados,"638,21",
SP,3512605,Coronel Macedo,"465,29",
SP,3512704,Corumbataí,"741,32",
SP,3512803,Cosmópolis,"829,25",
SP,3512902,Cosmorama,"643,1",
SP,3513009,Cotia,"1085,66",
SP,3513108,Cravinhos,"784,4",
SP,3513207,Cristais Paulista,"721,31",
SP,3513306,Cruzália,"614,17",
SP,3513405,Cruzeiro,"809,24",
SP,3513504,Cubatão,"689,21",
SP,3513603,Cunha,"525,19",
SP,3513702,Descalvado,"798,74",
SP,3513801,Diadema,"694,55",
SP,3513850,Dirce Reis,"570,51",
SP,3513900,Divinolândia,"707,97",
SP,3514007,Dobrada,"589,47",
SP,3514106,Dois Córregos,"727,28",
SP,3514205,Dolcinópolis,"620,98",
SP,3514304,Dourado,"697,37",
SP,3514403,Dracena,"862,86",
SP,3514502,Duartina,"688,4",
SP,3514601,Dumont,"705,3",
SP,3514700,Echaporã,"703,55",
SP,3514809,Eldorado,411,
SP,3514908,Elias Fausto,"625,66",
SP,3514924,Elisiário,"666,93",
SP,3514957,Embaúba,"717,97",
SP,3515004,Embu,"622,77",
SP,3515103,Embu-Guaçu,"676,52",
SP,3515129,Emilianópolis,"584,76",
SP,3515152,Engenheiro Coelho,"707,37",
SP,3515186,Espírito Santo do Pinhal,"1048,6",
SP,3515194,Espírito Santo do Turvo,"533,76",
SP,3515202,Estrela d'Oeste,"670,65",
SP,3515301,Estrela do Norte,"597,74",
SP,3515350,Euclides da Cunha Paulista,"493,91",
SP,3515400,Fartura,"618,77",
SP,3515509,Fernandópolis,944,
SP,3515608,Fernando Prestes,"832,72",
SP,3515657,Fernão,"510,09",
SP,3515707,Ferraz de Vasconcelos,"587,83",
SP,3515806,Flora Rica,"511,8",
SP,3515905,Floreal,"663,83",
SP,3516002,Flórida Paulista,"632,97",
SP,3516101,Florínia,"544,03",
SP,3516200,Franca,"846,57",
SP,3516309,Francisco Morato,"483,98",
SP,3516408,Franco da Rocha,"632,42",
SP,3516507,Gabriel Monteiro,"712,72",
SP,3516606,Gália,"565,41",
SP,3516705,Garça,"786,83",
SP,3516804,Gastão Vidigal,"736,47",
SP,3516853,Gavião Peixoto,"575,08",
SP,3516903,General Salgado,"771,92",
SP,3517000,Getulina,"608,58",
SP,3517109,Glicério,"777,37",
SP,3517208,Guaiçara,"610,2",
SP,3517307,Guaimbê,"532,14",
SP,3517406,Guaíra,"901,23",
SP,3517505,Guapiaçu,"741,42",
SP,3517604,Guapiara,"412,51",
SP,3517703,Guará,"664,56",
SP,3517802,Guaraçaí,"619,41",
SP,3517901,Guaraci,"615,78",
SP,3518008,Guarani d'Oeste,"557,58",
SP,3518107,Guarantã,"615,97",
SP,3518206,Guararapes,"739,89",
SP,3518305,Guararema,"748,79",
SP,3518404,Guaratinguetá,"926,78",
SP,3518503,Guareí,"594,42",
SP,3518602,Guariba,"671,34",
SP,3518701,Guarujá,745,
SP,3518800,Guarulhos,"829,91",
SP,3518859,Guatapará,"723,83",
SP,3518909,Guzolândia,"537,05",
SP,3519006,Herculândia,"549,27",
SP,3519055,Holambra,"1274,53",
SP,3519071,Hortolândia,"686,96",
SP,3519105,Iacanga,"712,15",
SP,3519204,Iacri,"628,14",
SP,3519253,Iaras,"497,81",
SP,3519303,Ibaté,"552,79",
SP,3519402,Ibirá,"803,36",
SP,3519501,Ibirarema,"593,7",
SP,3519600,Ibitinga,"791,99",
SP,3519709,Ibiúna,"624,55",
SP,3519808,Icém,"690,78",
SP,3519907,Iepê,"623,96",
SP,3520004,Igaraçu do Tietê,"590,77",
SP,3520103,Igarapava,"1228,09",
SP,3520202,Igaratá,"561,31",
SP,3520301,Iguape,"588,36",
SP,3520400,Ilhabela,"794,57",
SP,3520426,Ilha Comprida,"608,83",
SP,3520442,Ilha Solteira,"1063,04",
SP,3520509,Indaiatuba,"1098,31",
SP,3520608,Indiana,"681,29",
SP,3520707,Indiaporã,"680,85",
SP,3520806,Inúbia Paulista,"576,91",
SP,3520905,Ipaussu,"677,42",
SP,3521002,Iperó,"551,75",
SP,3521101,Ipeúna,"785,15",
SP,3521150,Ipiguá,"608,53",
SP,3521200,Iporanga,"421,14",
SP,3521309,Ipuã,"900,48",
SP,3521408,Iracemápolis,"808,74",
SP,3521507,Irapuã,"579,58",
SP,3521606,Irapuru,"589,82",
SP,3521705,Itaberá,"462,03",
SP,3521804,Itaí,"594,77",
SP,3521903,Itajobi,"739,45",
SP,3522000,Itaju,"609,08",
SP,3522109,Itanhaém,"690,67",
SP,3522158,Itaóca,"395,32",
SP,3522208,Itapecerica da Serra,"619,82",
SP,3522307,Itapetininga,"741,64",
SP,3522406,Itapeva,"630,48",
SP,3522505,Itapevi,"575,72",
SP,3522604,Itapira,"849,81",
SP,3522653,Itapirapuã Paulista,"323,42",
SP,3522703,Itápolis,"787,75",
SP,3522802,Itaporanga,"552,76",
SP,3522901,Itapuí,"687,46",
SP,3523008,Itapura,"556,29",
SP,3523107,Itaquaquecetuba,"502,85",
SP,3523206,Itararé,"510,2",
SP,3523305,Itariri,"434,58",
SP,3523404,Itatiba,"1080,74",
SP,3523503,Itatinga,"568,58",
SP,3523602,Itirapina,"772,14",
SP,3523701,Itirapuã,"526,62",
SP,3523800,Itobi,"611,41",
SP,3523909,Itu,"1038,14",
SP,3524006,Itupeva,"848,65",
SP,3524105,Ituverava,"950,39",
SP,3524204,Jaborandi,"548,22",
SP,3524303,Jaboticabal,"1015,51",
SP,3524402,Jacareí,"846,53",
SP,3524501,Jaci,"624,57",
SP,3524600,Jacupiranga,"574,52",
SP,3524709,Jaguariúna,"1038,61",
SP,3524808,Jales,"850,11",
SP,3524907,Jambeiro,"738,52",
SP,3525003,Jandira,"792,33",
SP,3525102,Jardinópolis,"742,74",
SP,3525201,Jarinu,"718,61",
SP,3525300,Jaú,"951,17",
SP,3525409,Jeriquara,"549,1",
SP,3525508,Joanópolis,"650,99",
SP,3525607,João Ramalho,"627,59",
SP,3525706,José Bonifácio,"863,34",
SP,3525805,Júlio Mesquita,"482,86",
SP,3525854,Jumirim,"710,27",
SP,3525904,Jundiaí,"1431,55",
SP,3526001,Junqueirópolis,"737,14",
SP,3526100,Juquiá,"467,35",
SP,3526209,Juquitiba,"550,32",
SP,3526308,Lagoinha,"573,28",
SP,3526407,Laranjal Paulista,"760,58",
SP,3526506,Lavínia,"614,14",
SP,3526605,Lavrinhas,"500,59",
SP,3526704,Leme,"746,15",
SP,3526803,Lençóis Paulista,"816,48",
SP,3526902,Limeira,"910,85",
SP,3527009,Lindóia,"714,18",
SP,3527108,Lins,"919,53",
SP,3527207,Lorena,"781,28",
SP,3527256,Lourdes,612,
SP,3527306,Louveira,"1047,17",
SP,3527405,Lucélia,"743,2",
SP,3527504,Lucianópolis,"779,84",
SP,3527603,Luís Antônio,"661,22",
SP,3527702,Luiziânia,"557,06",
SP,3527801,Lupércio,"547,3",
SP,3527900,Lutécia,"516,35",
SP,3528007,Macatuba,"920,95",
SP,3528106,Macaubal,"704,61",
SP,3528205,Macedônia,"644,23",
SP,3528304,Magda,"725,51",
SP,3528403,Mairinque,"710,18",
SP,3528502,Mairiporã,"944,03",
SP,3528601,Manduri,"750,34",
SP,3528700,Marabá Paulista,"457,56",
SP,3528809,Maracaí,"666,65",
SP,3528858,Marapoama,"781,03",
SP,3528908,Mariápolis,"565,58",
SP,3529005,Marília,"953,2",
SP,3529104,Marinópolis,"553,24",
SP,3529203,Martinópolis,636,
SP,3529302,Matão,"940,44",
SP,3529401,Mauá,"709,25",
SP,3529500,Mendonça,"707,36",
SP,3529609,Meridiano,"694,38",
SP,3529658,Mesópolis,"530,46",
SP,3529708,Miguelópolis,"670,82",
SP,3529807,Mineiros do Tietê,"700,24",
SP,3529906,Miracatu,"442,77",
SP,3530003,Mira Estrela,"613,14",
SP,3530102,Mirandópolis,"758,64",
SP,3530201,Mirante do Paranapanema,"516,3",
SP,3530300,Mirassol,"841,27",
SP,3530409,Mirassolândia,"639,58",
SP,3530508,Mococa,"881,99",
SP,3530607,Moji das Cruzes,"916,81",
SP,3530706,Mogi Guaçu,"802,19",
SP,3530805,Moji-Mirim,"945,62",
SP,3530904,Mombuca,"832,07",
SP,3531001,Monções,"755,2",
SP,3531100,Mongaguá,"699,73",
SP,3531209,Monte Alegre do Sul,"861,61",
SP,3531308,Monte Alto,"832,6",
SP,3531407,Monte Aprazível,"1032,05",
SP,3531506,Monte Azul Paulista,"765,11",
SP,3531605,Monte Castelo,"646,15",
SP,3531704,Monteiro Lobato,"593,95",
SP,3531803,Monte Mor,"674,23",
SP,3531902,Morro Agudo,"687,37",
SP,3532009,Morungaba,"733,72",
SP,3532058,Motuca,"567,17",
SP,3532108,Murutinga do Sul,"636,47",
SP,3532157,Nantes,"472,28",
SP,3532207,Narandiba,"482,74",
SP,3532306,Natividade da Serra,"496,93",
SP,3532405,Nazaré Paulista,"554,18",
SP,3532504,Neves Paulista,"784,55",
SP,3532603,Nhandeara,"878,42",
SP,3532702,Nipoã,"628,33",
SP,3532801,Nova Aliança,"662,48",
SP,3532827,Nova Campina,"330,03",
SP,3532843,Nova Canaã Paulista,"526,58",
SP,3532868,Nova Castilho,"600,13",
SP,3532900,Nova Europa,"697,32",
SP,3533007,Nova Granada,"737,29",
SP,3533106,Nova Guataporanga,"652,36",
SP,3533205,Nova Independência,"533,68",
SP,3533254,Novais,"671,15",
SP,3533304,Nova Luzitânia,"643,07",
SP,3533403,Nova Odessa,"878,14",
SP,3533502,Novo Horizonte,"806,75",
SP,3533601,Nuporanga,"751,92",
SP,3533700,Ocauçu,"547,66",
SP,3533809,Óleo,"676,94",
SP,3533908,Olímpia,"783,14",
SP,3534005,Onda Verde,"597,67",
SP,3534104,Oriente,"694,16",
SP,3534203,Orindiúva,"699,63",
SP,3534302,Orlândia,"934,54",
SP,3534401,Osasco,"1003,4",
SP,3534500,Oscar Bressane,"675,35",
SP,3534609,Osvaldo Cruz,"797,55",
SP,3534708,Ourinhos,"868,91",
SP,3534757,Ouroeste,"694,33",
SP,3534807,Ouro Verde,"504,63",
SP,3534906,Pacaembu,"694,16",
SP,3535002,Palestina,"692,43",
SP,3535101,Palmares Paulista,"615,01",
SP,3535200,Palmeira d'Oeste,"707,38",
SP,3535309,Palmital,"739,37",
SP,3535408,Panorama,"722,51",
SP,3535507,Paraguaçu Paulista,"694,42",
SP,3535606,Paraibuna,"657,59",
SP,3535705,Paraíso,"855,28",
SP,3535804,Paranapanema,"613,31",
SP,3535903,Paranapuã,"670,18",
SP,3536000,Parapuã,"597,44",
SP,3536109,Pardinho,"696,71",
SP,3536208,Pariquera-Açu,"557,69",
SP,3536257,Parisi,"705,62",
SP,3536307,Patrocínio Paulista,"607,51",
SP,3536406,Paulicéia,"592,42",
SP,3536505,Paulínia,"1160,79",
SP,3536570,Paulistânia,"560,94",
SP,3536604,Paulo de Faria,"708,63",
SP,3536703,Pederneiras,"788,42",
SP,3536802,Pedra Bela,"521,38",
SP,3536901,Pedranópolis,"615,77",
SP,3537008,Pedregulho,"690,08",
SP,3537107,Pedreira,"853,76",
SP,3537156,Pedrinhas Paulista,"847,63",
SP,3537206,Pedro de Toledo,"467,93",
SP,3537305,Penápolis,"840,16",
SP,3537404,Pereira Barreto,"743,94",
SP,3537503,Pereiras,"692,35",
SP,3537602,Peruíbe,"753,85",
SP,3537701,Piacatu,"553,99",
SP,3537800,Piedade,"601,32",
SP,3537909,Pilar do Sul,"531,06",
SP,3538006,Pindamonhangaba,"826,02",
SP,3538105,Pindorama,"732,68",
SP,3538204,Pinhalzinho,"652,43",
SP,3538303,Piquerobi,"514,47",
SP,3538501,Piquete,"665,74",
SP,3538600,Piracaia,"893,05",
SP,3538709,Piracicaba,"1143,2",
SP,3538808,Piraju,"801,23",
SP,3538907,Pirajuí,"770,38",
SP,3539004,Pirangi,"774,99",
SP,3539103,Pirapora do Bom Jesus,"546,69",
SP,3539202,Pirapozinho,798,
SP,3539301,Pirassununga,"1086,22",
SP,3539400,Piratininga,"917,62",
SP,3539509,Pitangueiras,"620,66",
SP,3539608,Planalto,"560,64",
SP,3539707,Platina,"591,1",
SP,3539806,Poá,"664,31",
SP,3539905,Poloni,"778,41",
SP,3540002,Pompéia,"850,38",
SP,3540101,Pongaí,"736,33",
SP,3540200,Pontal,"699,28",
SP,3540259,Pontalinda,"541,56",
SP,3540309,Pontes Gestal,"642,68",
SP,3540408,Populina,"621,48",
SP,3540507,Porangaba,"606,65",
SP,3540606,Porto Feliz,"785,76",
SP,3540705,Porto Ferreira,779,
SP,3540754,Potim,"460,22",
SP,3540804,Potirendaba,"785,96",
SP,3540853,Pracinha,"480,62",
SP,3540903,Pradópolis,"788,76",
SP,3541000,Praia Grande,"820,97",
SP,3541059,Pratânia,"553,4",
SP,3541109,Presidente Alves,"665,72",
SP,3541208,Presidente Bernardes,"695,29",
SP,3541307,Presidente Epitácio,"680,56",
SP,3541406,Presidente Prudente,"1080,22",
SP,3541505,Presidente Venceslau,"846,18",
SP,3541604,Promissão,726,
SP,3541653,Quadra,"625,35",
SP,3541703,Quatá,"648,64",
SP,3541802,Queiroz,"491,84",
SP,3541901,Queluz,"500,25",
SP,3542008,Quintana,"581,09",
SP,3542107,Rafard,"717,07",
SP,3542206,Rancharia,"707,37",
SP,3542305,Redenção da Serra,"411,77",
SP,3542404,Regente Feijó,"774,14",
SP,3542503,Reginópolis,"685,32",
SP,3542602,Registro,"699,41",
SP,3542701,Restinga,"499,24",
SP,3542800,Ribeira,"416,85",
SP,3542909,Ribeirão Bonito,"673,96",
SP,3543006,Ribeirão Branco,"318,44",
SP,3543105,Ribeirão Corrente,"579,04",
SP,3543204,Ribeirão do Sul,"866,43",
SP,3543238,Ribeirão dos Índios,"489,94",
SP,3543253,Ribeirão Grande,"436,21",
SP,3543303,Ribeirão Pires,"847,11",
SP,3543402,Ribeirão Preto,"1314,04",
SP,3543501,Riversul,"412,42",
SP,3543600,Rifaina,"677,62",
SP,3543709,Rincão,"626,27",
SP,3543808,Rinópolis,"606,9",
SP,3543907,Rio Claro,"1049,16",
SP,3544004,Rio das Pedras,804,
SP,3544103,Rio Grande da Serra,"563,57",
SP,3544202,Riolândia,"539,22",
SP,3544251,Rosana,"843,59",
SP,3544301,Roseira,"588,39",
SP,3544400,Rubiácea,"565,62",
SP,3544509,Rubinéia,"676,48",
SP,3544608,Sabino,"655,4",
SP,3544707,Sagres,"592,88",
SP,3544806,Sales,"654,79",
SP,3544905,Sales Oliveira,"789,73",
SP,3545001,Salesópolis,"576,55",
SP,3545100,Salmourão,"544,52",
SP,3545159,Saltinho,"967,88",
SP,3545209,Salto,"876,67",
SP,3545308,Salto de Pirapora,"618,93",
SP,3545407,Salto Grande,"499,65",
SP,3545506,Sandovalina,"502,4",
SP,3545605,Santa Adélia,"853,14",
SP,3545704,Santa Albertina,"686,89",
SP,3545803,Santa Bárbara d'Oeste,"863,02",
SP,3546009,Santa Branca,"645,59",
SP,3546108,Santa Clara d'Oeste,"672,98",
SP,3546207,Santa Cruz da Conceição,"1400,46",
SP,3546256,Santa Cruz da Esperança,"700,57",
SP,3546306,Santa Cruz das Palmeiras,"829,66",
SP,3546405,Santa Cruz do Rio Pardo,"818,3",
SP,3546504,Santa Ernestina,"688,24",
SP,3546603,Santa Fé do Sul,"924,06",
SP,3546702,Santa Gertrudes,"718,03",
SP,3546801,Santa Isabel,"623,11",
SP,3546900,Santa Lúcia,"609,37",
SP,3547007,Santa Maria da Serra,"578,55",
SP,3547106,Santa Mercedes,"561,64",
SP,3547205,Santana da Ponte Pensa,"856,78",
SP,3547304,Santana de Parnaíba,"1858,69",
SP,3547403,Santa Rita d'Oeste,"666,14",
SP,3547502,Santa Rita do Passa Quatro,"930,59",
SP,3547601,Santa Rosa de Viterbo,"829,2",
SP,3547650,Santa Salete,"673,2",
SP,3547700,Santo Anastácio,"726,34",
SP,3547809,Santo André,"1304,31",
SP,3547908,Santo Antônio da Alegria,"585,63",
SP,3548005,Santo Antônio de Posse,"695,67",
SP,3548054,Santo Antônio do Aracanguá,"662,71",
SP,3548104,Santo Antônio do Jardim,"635,11",
SP,3548203,Santo Antônio do Pinhal,"569,08",
SP,3548302,Santo Expedito,"497,6",
SP,3548401,Santópolis do Aguapeí,"551,5",
SP,3548500,Santos,"1693,65",
SP,3548609,São Bento do Sapucaí,"701,89",
SP,3548708,São Bernardo do Campo,"1212,65",
SP,3548807,São Caetano do Sul,"2043,74",
SP,3548906,São Carlos,"1079,45",
SP,3549003,São Francisco,"643,37",
SP,3549102,São João da Boa Vista,"998,31",
SP,3549201,São João das Duas Pontes,"532,23",
SP,3549250,São João de Iracema,"559,18",
SP,3549300,São João do Pau d'Alho,"680,13",
SP,3549409,São Joaquim da Barra,"799,93",
SP,3549508,São José da Bela Vista,"548,31",
SP,3549607,São José do Barreiro,"506,16",
SP,3549706,São José do Rio Pardo,"818,61",
SP,3549805,São José do Rio Preto,"1169,16",
SP,3549904,São José dos Campos,"1190,96",
SP,3549953,São Lourenço da Serra,"640,64",
SP,3550001,São Luís do Paraitinga,"590,68",
SP,3550100,São Manuel,"773,82",
SP,3550209,São Miguel Arcanjo,"657,07",
SP,3550308,São Paulo,"1516,21",
SP,3550407,São Pedro,"803,02",
SP,3550506,São Pedro do Turvo,"488,08",
SP,3550605,São Roque,"932,62",
SP,3550704,São Sebastião,"837,48",
SP,3550803,São Sebastião da Grama,"581,04",
SP,3550902,São Simão,"761,14",
SP,3551009,São Vicente,"789,32",
SP,3551108,Sarapuí,"619,86",
SP,3551207,Sarutaiá,"548,61",
SP,3551306,Sebastianópolis do Sul,"840,63",
SP,3551405,Serra Azul,"613,57",
SP,3551504,Serrana,"677,75",
SP,3551603,Serra Negra,"927,39",
SP,3551702,Sertãozinho,"953,23",
SP,3551801,Sete Barras,"459,28",
SP,3551900,Severínia,"657,45",
SP,3552007,Silveiras,"475,69",
SP,3552106,Socorro,"785,71",
SP,3552205,Sorocaba,"1107,19",
SP,3552304,Sud Mennucci,"813,95",
SP,3552403,Sumaré,"820,03",
SP,3552502,Suzano,"654,61",
SP,3552551,Suzanápolis,"500,45",
SP,3552601,Tabapuã,"731,31",
SP,3552700,Tabatinga,"625,39",
SP,3552809,Taboão da Serra,"812,19",
SP,3552908,Taciba,"559,1",
SP,3553005,Taguaí,"587,51",
SP,3553104,Taiaçu,"626,12",
SP,3553203,Taiúva,"761,47",
SP,3553302,Tambaú,"747,11",
SP,3553401,Tanabi,"775,79",
SP,3553500,Tapiraí,"449,75",
SP,3553609,Tapiratiba,"637,12",
SP,3553658,Taquaral,"811,38",
SP,3553708,Taquaritinga,"739,25",
SP,3553807,Taquarituba,"624,86",
SP,3553856,Taquarivaí,"373,06",
SP,3553906,Tarabai,"505,51",
SP,3553955,Tarumã,"787,79",
SP,3554003,Tatuí,"771,05",
SP,3554102,Taubaté,"1011,95",
SP,3554201,Tejupá,"510,13",
SP,3554300,Teodoro Sampaio,"619,79",
SP,3554409,Terra Roxa,"759,32",
SP,3554508,Tietê,"927,25",
SP,3554607,Timburi,"580,24",
SP,3554656,Torre de Pedra,"548,39",
SP,3554706,Torrinha,"770,15",
SP,3554755,Trabiju,"505,36",
SP,3554805,Tremembé,"959,88",
SP,3554904,Três Fronteiras,"663,71",
SP,3554953,Tuiuti,"630,49",
SP,3555000,Tupã,"926,96",
SP,3555109,Tupi Paulista,"914,36",
SP,3555208,Turiúba,"676,92",
SP,3555307,Turmalina,"725,06",
SP,3555356,Ubarana,"522,27",
SP,3555406,Ubatuba,"803,5",
SP,3555505,Ubirajara,"580,57",
SP,3555604,Uchoa,"655,13",
SP,3555703,União Paulista,"610,77",
SP,3555802,Urânia,"739,08",
SP,3555901,Uru,"544,1",
SP,3556008,Urupês,"805,66",
SP,3556107,Valentim Gentil,"654,97",
SP,3556206,Valinhos,"1570,91",
SP,3556305,Valparaíso,"701,02",
SP,3556354,Vargem,"587,59",
SP,3556404,Vargem Grande do Sul,"711,6",
SP,3556453,Vargem Grande Paulista,"876,61",
SP,3556503,Várzea Paulista,"706,02",
SP,3556602,Vera Cruz,"713,66",
SP,3556701,Vinhedo,"1493,32",
SP,3556800,Viradouro,"692,01",
SP,3556909,Vista Alegre do Alto,"732,14",
SP,3556958,Vitória Brasil,"572,68",
SP,3557006,Votorantim,"703,99",
SP,3557105,Votuporanga,"977,39",
SP,3557154,Zacarias,"605,79",
SP,3557204,Chavantes,"677,3",
SP,3557303,Estiva Gerbi,"686,89",
SP,3599919,Santo Amaro,,
TO,1700251,Abreulândia,"624,03",
TO,1700301,Aguiarnópolis,"374,27",
TO,1700350,Aliança do Tocantins,"357,08",
TO,1700400,Almas,"369,39",
TO,1700707,Alvorada,"539,26",
TO,1701002,Ananás,"380,36",
TO,1701051,Angico,"288,86",
TO,1701101,Aparecida do Rio Negro,"320,54",
TO,1701309,Aragominas,"357,45",
TO,1701903,Araguacema,"308,94",
TO,1702000,Araguaçu,"435,22",
TO,1702109,Araguaína,"737,63",
TO,1702158,Araguanã,"372,96",
TO,1702208,Araguatins,"342,07",
TO,1702307,Arapoema,"442,33",
TO,1702406,Arraias,"418,64",
TO,1702554,Augustinópolis,"364,32",
TO,1702703,Aurora do Tocantins,"535,8",
TO,1702901,Axixá do Tocantins,"324,56",
TO,1703008,Babaçulândia,"313,37",
TO,1703057,Bandeirantes do Tocantins,278,
TO,1703073,Barra do Ouro,"256,28",
TO,1703107,Barrolândia,"335,26",
TO,1703206,Bernardo Sayão,"347,03",
TO,1703305,Bom Jesus do Tocantins,"381,43",
TO,1703602,Brasilândia do Tocantins,"428,48",
TO,1703701,Brejinho de Nazaré,"414,87",
TO,1703800,Buriti do Tocantins,"287,05",
TO,1703826,Cachoeirinha,"241,7",
TO,1703842,Campos Lindos,"292,64",
TO,1703867,Cariri do Tocantins,"425,49",
TO,1703883,Carmolândia,"382,31",
TO,1703891,Carrasco Bonito,"234,45",
TO,1703909,Caseara,"447,52",
TO,1704105,Centenário,"280,17",
TO,1704600,Chapada de Areia,"376,48",
TO,1705102,Chapada da Natividade,"315,34",
TO,1705508,Colinas do Tocantins,"587,11",
TO,1705557,Combinado,"455,39",
TO,1705607,Conceição do Tocantins,"310,96",
TO,1706001,Couto de Magalhães,"284,33",
TO,1706100,Cristalândia,"495,57",
TO,1706258,Crixás do Tocantins,"341,27",
TO,1706506,Darcinópolis,"327,64",
TO,1707009,Dianópolis,"528,6",
TO,1707108,Divinópolis do Tocantins,"507,04",
TO,1707207,Dois Irmãos do Tocantins,"245,98",
TO,1707306,Dueré,"467,9",
TO,1707405,Esperantina,"174,51",
TO,1707553,Fátima,"464,94",
TO,1707652,Figueirópolis,"498,31",
TO,1707702,Filadélfia,"291,57",
TO,1708205,Formoso do Araguaia,"429,17",
TO,1708254,Fortaleza do Tabocão,370,
TO,1708304,Goianorte,"329,64",
TO,1709005,Goiatins,"232,19",
TO,1709302,Guaraí,"722,83",
TO,1709500,Gurupi,"778,9",
TO,1709807,Ipueiras,"288,55",
TO,1710508,Itacajá,"304,55",
TO,1710706,Itaguatins,"281,62",
TO,1710904,Itapiratins,"357,54",
TO,1711100,Itaporã do Tocantins,"363,13",
TO,1711506,Jaú do Tocantins,"523,53",
TO,1711803,Juarina,"265,5",
TO,1711902,Lagoa da Confusão,"404,61",
TO,1711951,Lagoa do Tocantins,"235,28",
TO,1712009,Lajeado,"527,21",
TO,1712157,Lavandeira,"330,96",
TO,1712405,Lizarda,"302,83",
TO,1712454,Luzinópolis,"319,83",
TO,1712504,Marianópolis do Tocantins,"403,96",
TO,1712702,Mateiros,"307,46",
TO,1712801,Maurilândia do Tocantins,"233,68",
TO,1713205,Miracema do Tocantins,"533,46",
TO,1713304,Miranorte,"410,45",
TO,1713601,Monte do Carmo,"351,96",
TO,1713700,Monte Santo do Tocantins,"280,98",
TO,1713809,Palmeiras do Tocantins,"307,43",
TO,1713957,Muricilândia,"234,22",
TO,1714203,Natividade,"446,32",
TO,1714302,Nazaré,"302,39",
TO,1714880,Nova Olinda,"365,84",
TO,1715002,Nova Rosalândia,"299,38",
TO,1715101,Novo Acordo,"374,83",
TO,1715150,Novo Alegre,"433,31",
TO,1715259,Novo Jardim,"259,32",
TO,1715507,Oliveira de Fátima,"396,97",
TO,1715705,Palmeirante,"267,76",
TO,1715754,Palmeirópolis,"463,45",
TO,1716109,Paraíso do Tocantins,"899,57",
TO,1716208,Paranã,"311,37",
TO,1716307,Pau D'Arco,"380,41",
TO,1716505,Pedro Afonso,"618,56",
TO,1716604,Peixe,"547,9",
TO,1716653,Pequizeiro,"313,34",
TO,1716703,Colméia,"442,96",
TO,1717008,Pindorama do Tocantins,"293,47",
TO,1717206,Piraquê,"319,42",
TO,1717503,Pium,"411,25",
TO,1717800,Ponte Alta do Bom Jesus,"313,2",
TO,1717909,Ponte Alta do Tocantins,"308,4",
TO,1718006,Porto Alegre do Tocantins,"305,98",
TO,1718204,Porto Nacional,"621,1",
TO,1718303,Praia Norte,"210,53",
TO,1718402,Presidente Kennedy,"398,02",
TO,1718451,Pugmil,"380,52",
TO,1718501,Recursolândia,"168,85",
